State,Month,Year,stateBirths,StateName
28,5,1993,2003,Mississippi
28,6,1993,1976,Mississippi
28,7,1993,2097,Mississippi
28,8,1993,2015,Mississippi
28,9,1993,1942,Mississippi
28,10,1993,1922,Mississippi
28,11,1993,1854,Mississippi
28,12,1993,1836,Mississippi
29,1,1993,1678,Missouri
29,2,1993,1696,Missouri
29,3,1993,1888,Missouri
29,4,1993,1742,Missouri
29,5,1993,1818,Missouri
29,6,1993,1940,Missouri
29,7,1993,1976,Missouri
29,8,1993,1944,Missouri
29,9,1993,2011,Missouri
29,10,1993,1914,Missouri
29,11,1993,1835,Missouri
29,12,1993,1961,Missouri
30,1,1993,1162,Montana
30,2,1993,1152,Montana
30,3,1993,1405,Montana
30,4,1993,1329,Montana
30,5,1993,1429,Montana
30,6,1993,1294,Montana
30,7,1993,1379,Montana
30,8,1993,1381,Montana
30,9,1993,1303,Montana
30,10,1993,1221,Montana
30,11,1993,1176,Montana
30,12,1993,1205,Montana
31,1,1993,9668,Nebraska
31,2,1993,8966,Nebraska
31,3,1993,10188,Nebraska
31,4,1993,10053,Nebraska
31,5,1993,10165,Nebraska
31,6,1993,10110,Nebraska
31,7,1993,10625,Nebraska
31,8,1993,10334,Nebraska
31,9,1993,10077,Nebraska
31,10,1993,9441,Nebraska
31,11,1993,8789,Nebraska
31,12,1993,9270,Nebraska
32,1,1993,2296,Nevada
32,2,1993,2171,Nevada
32,3,1993,2354,Nevada
32,4,1993,2311,Nevada
32,5,1993,2252,Nevada
32,6,1993,2368,Nevada
32,7,1993,2521,Nevada
32,8,1993,2490,Nevada
32,9,1993,2356,Nevada
32,10,1993,2344,Nevada
32,11,1993,2189,Nevada
32,12,1993,2200,Nevada
33,1,1993,23020,New Hampshire
33,2,1993,21929,New Hampshire
33,3,1993,24524,New Hampshire
33,4,1993,23446,New Hampshire
33,5,1993,24685,New Hampshire
33,6,1993,23828,New Hampshire
33,7,1993,25122,New Hampshire
33,8,1993,24207,New Hampshire
33,9,1993,23949,New Hampshire
33,10,1993,23125,New Hampshire
33,11,1993,21589,New Hampshire
33,12,1993,22968,New Hampshire
34,1,1993,8507,New Jersey
34,2,1993,7968,New Jersey
34,3,1993,8450,New Jersey
34,4,1993,7966,New Jersey
34,5,1993,8127,New Jersey
34,6,1993,8333,New Jersey
34,7,1993,9076,New Jersey
34,8,1993,8755,New Jersey
34,9,1993,8903,New Jersey
34,10,1993,8542,New Jersey
34,11,1993,8037,New Jersey
34,12,1993,8693,New Jersey
35,1,1993,699,New Mexico
35,2,1993,683,New Mexico
35,3,1993,732,New Mexico
35,4,1993,743,New Mexico
35,5,1993,714,New Mexico
35,6,1993,723,New Mexico
35,7,1993,765,New Mexico
35,8,1993,836,New Mexico
35,9,1993,751,New Mexico
35,10,1993,709,New Mexico
35,11,1993,614,New Mexico
35,12,1993,721,New Mexico
36,1,1993,12868,New York
36,2,1993,12115,New York
36,3,1993,13930,New York
36,4,1993,13497,New York
36,5,1993,13726,New York
36,6,1993,13403,New York
36,7,1993,14087,New York
36,8,1993,13762,New York
36,9,1993,13523,New York
36,10,1993,12932,New York
36,11,1993,12319,New York
36,12,1993,12631,New York
37,1,1993,3771,North Carolina
37,2,1993,3570,North Carolina
37,3,1993,3906,North Carolina
37,4,1993,3723,North Carolina
37,5,1993,3808,North Carolina
37,6,1993,3924,North Carolina
37,7,1993,3995,North Carolina
37,8,1993,4078,North Carolina
37,9,1993,3957,North Carolina
37,10,1993,3914,North Carolina
37,11,1993,3713,North Carolina
37,12,1993,3884,North Carolina
38,1,1993,3312,North Dakota
38,2,1993,3145,North Dakota
38,3,1993,3569,North Dakota
38,4,1993,3385,North Dakota
38,5,1993,3714,North Dakota
38,6,1993,3593,North Dakota
38,7,1993,3530,North Dakota
38,8,1993,3696,North Dakota
38,9,1993,3502,North Dakota
38,10,1993,3389,North Dakota
38,11,1993,3241,North Dakota
38,12,1993,3500,North Dakota
39,1,1993,13306,Ohio
39,2,1993,12412,Ohio
39,3,1993,13909,Ohio
39,4,1993,13506,Ohio
39,5,1993,13854,Ohio
39,6,1993,13247,Ohio
39,7,1993,14177,Ohio
39,8,1993,14022,Ohio
39,9,1993,13858,Ohio
39,10,1993,13200,Ohio
39,11,1993,12394,Ohio
39,12,1993,12877,Ohio
40,1,1993,1149,Oklahoma
40,2,1993,1058,Oklahoma
40,3,1993,1190,Oklahoma
40,4,1993,1243,Oklahoma
40,5,1993,1244,Oklahoma
40,6,1993,1194,Oklahoma
40,7,1993,1236,Oklahoma
40,8,1993,1197,Oklahoma
40,9,1993,1183,Oklahoma
40,10,1993,1171,Oklahoma
40,11,1993,1040,Oklahoma
40,12,1993,1071,Oklahoma
41,1,1993,4528,Oregon
41,2,1993,4193,Oregon
41,3,1993,4602,Oregon
41,4,1993,4270,Oregon
41,5,1993,4337,Oregon
41,6,1993,4322,Oregon
41,7,1993,4805,Oregon
41,8,1993,4772,Oregon
41,9,1993,4683,Oregon
41,10,1993,4506,Oregon
41,11,1993,4243,Oregon
41,12,1993,4574,Oregon
42,1,1993,820,Pennsylvania
42,2,1993,809,Pennsylvania
42,3,1993,960,Pennsylvania
42,4,1993,862,Pennsylvania
42,5,1993,970,Pennsylvania
42,6,1993,950,Pennsylvania
42,7,1993,911,Pennsylvania
42,8,1993,958,Pennsylvania
42,9,1993,947,Pennsylvania
42,10,1993,873,Pennsylvania
42,11,1993,798,Pennsylvania
42,12,1993,861,Pennsylvania
43,1,1993,5705,
43,2,1993,5585,
43,3,1993,6199,
43,4,1993,5773,
43,5,1993,6037,
43,6,1993,6186,
43,7,1993,6528,
43,8,1993,6393,
43,9,1993,6497,
43,10,1993,6054,
43,11,1993,5815,
43,12,1993,6245,
44,1,1993,25712,Rhode Island
44,2,1993,23930,Rhode Island
44,3,1993,26211,Rhode Island
44,4,1993,25237,Rhode Island
44,5,1993,25909,Rhode Island
44,6,1993,26451,Rhode Island
44,7,1993,28147,Rhode Island
44,8,1993,28840,Rhode Island
44,9,1993,28758,Rhode Island
44,10,1993,27359,Rhode Island
44,11,1993,27085,Rhode Island
44,12,1993,28432,Rhode Island
45,1,1993,2802,South Carolina
45,2,1993,2802,South Carolina
45,3,1993,3191,South Carolina
45,4,1993,3281,South Carolina
45,5,1993,3224,South Carolina
45,6,1993,3160,South Carolina
45,7,1993,3355,South Carolina
45,8,1993,3116,South Carolina
45,9,1993,3232,South Carolina
45,10,1993,3001,South Carolina
45,11,1993,2907,South Carolina
45,12,1993,3056,South Carolina
46,1,1993,541,South Dakota
46,2,1993,558,South Dakota
46,3,1993,664,South Dakota
46,4,1993,700,South Dakota
46,5,1993,680,South Dakota
46,6,1993,669,South Dakota
46,7,1993,648,South Dakota
46,8,1993,656,South Dakota
46,9,1993,666,South Dakota
46,10,1993,576,South Dakota
46,11,1993,542,South Dakota
46,12,1993,557,South Dakota
47,1,1993,7742,Tennessee
47,2,1993,7332,Tennessee
47,3,1993,8173,Tennessee
47,4,1993,7740,Tennessee
47,5,1993,7861,Tennessee
47,6,1993,8116,Tennessee
47,7,1993,8348,Tennessee
47,8,1993,8372,Tennessee
47,9,1993,8269,Tennessee
47,10,1993,7856,Tennessee
47,11,1993,7407,Tennessee
47,12,1993,7728,Tennessee
48,1,1993,6222,Texas
48,2,1993,5975,Texas
48,3,1993,6828,Texas
48,4,1993,6730,Texas
48,5,1993,6813,Texas
48,6,1993,6920,Texas
48,7,1993,7042,Texas
48,8,1993,6766,Texas
48,9,1993,6567,Texas
48,10,1993,6370,Texas
48,11,1993,6008,Texas
48,12,1993,6404,Texas
49,1,1993,1764,Utah
49,2,1993,1682,Utah
49,3,1993,1856,Utah
49,4,1993,1770,Utah
49,5,1993,1780,Utah
49,6,1993,1838,Utah
49,7,1993,1922,Utah
49,8,1993,1880,Utah
49,9,1993,1933,Utah
49,10,1993,1830,Utah
49,11,1993,1681,Utah
49,12,1993,1856,Utah
50,1,1993,5491,Vermont
50,2,1993,5267,Vermont
50,3,1993,6118,Vermont
50,4,1993,6052,Vermont
50,5,1993,6077,Vermont
50,6,1993,6014,Vermont
50,7,1993,6296,Vermont
50,8,1993,6035,Vermont
50,9,1993,5940,Vermont
50,10,1993,5688,Vermont
50,11,1993,5302,Vermont
50,12,1993,5487,Vermont
51,1,1993,512,Virginia
51,2,1993,474,Virginia
51,3,1993,574,Virginia
51,4,1993,616,Virginia
51,5,1993,574,Virginia
51,6,1993,524,Virginia
51,7,1993,596,Virginia
51,8,1993,539,Virginia
51,9,1993,564,Virginia
51,10,1993,541,Virginia
51,11,1993,520,Virginia
51,12,1993,521,Virginia
1,1,1994,5258,Alabama
1,2,1994,4747,Alabama
1,3,1994,5046,Alabama
1,4,1994,4618,Alabama
1,5,1994,4907,Alabama
1,6,1994,4931,Alabama
1,7,1994,5383,Alabama
1,8,1994,5577,Alabama
1,9,1994,5329,Alabama
1,10,1994,5109,Alabama
1,11,1994,4828,Alabama
1,12,1994,5206,Alabama
2,1,1994,863,Alaska
2,2,1994,831,Alaska
2,3,1994,942,Alaska
2,4,1994,850,Alaska
2,5,1994,946,Alaska
2,6,1994,940,Alaska
2,7,1994,899,Alaska
2,8,1994,971,Alaska
2,9,1994,915,Alaska
2,10,1994,852,Alaska
2,11,1994,757,Alaska
2,12,1994,912,Alaska
3,1,1994,5750,
3,2,1994,5311,
3,3,1994,5926,
3,4,1994,5530,
3,5,1994,5677,
3,6,1994,5803,
3,7,1994,6177,
3,8,1994,6527,
3,9,1994,6189,
3,10,1994,5998,
3,11,1994,5905,
3,12,1994,6053,
4,1,1994,2823,Arizona
4,2,1994,2611,Arizona
4,3,1994,2967,Arizona
4,4,1994,2630,Arizona
4,5,1994,2676,Arizona
4,6,1994,2853,Arizona
4,7,1994,3015,Arizona
4,8,1994,3317,Arizona
4,9,1994,2960,Arizona
4,10,1994,2860,Arizona
4,11,1994,2947,Arizona
4,12,1994,3059,Arizona
5,1,1994,46931,Arkansas
5,2,1994,43473,Arkansas
5,3,1994,48699,Arkansas
5,4,1994,45783,Arkansas
5,5,1994,47499,Arkansas
5,6,1994,46875,Arkansas
5,7,1994,48287,Arkansas
5,8,1994,49851,Arkansas
5,9,1994,48880,Arkansas
5,10,1994,48245,Arkansas
5,11,1994,47099,Arkansas
5,12,1994,46308,Arkansas
6,1,1994,4243,California
6,2,1994,4078,California
6,3,1994,4671,California
6,4,1994,4609,California
6,5,1994,4711,California
6,6,1994,4650,California
6,7,1994,4750,California
6,8,1994,4798,California
6,9,1994,4507,California
6,10,1994,4386,California
6,11,1994,4300,California
6,12,1994,4368,California
7,1,1994,3622,
7,2,1994,3447,
7,3,1994,3987,
7,4,1994,3804,
7,5,1994,4006,
7,6,1994,3851,
7,7,1994,4127,
7,8,1994,4090,
7,9,1994,3924,
7,10,1994,3806,
7,11,1994,3437,
7,12,1994,3554,
8,1,1994,823,Colorado
8,2,1994,824,Colorado
8,3,1994,949,Colorado
8,4,1994,817,Colorado
8,5,1994,887,Colorado
8,6,1994,852,Colorado
8,7,1994,896,Colorado
8,8,1994,933,Colorado
8,9,1994,899,Colorado
8,10,1994,878,Colorado
8,11,1994,799,Colorado
8,12,1994,854,Colorado
9,1,1994,848,Connecticut
9,2,1994,807,Connecticut
9,3,1994,888,Connecticut
9,4,1994,745,Connecticut
9,5,1994,845,Connecticut
9,6,1994,833,Connecticut
9,7,1994,893,Connecticut
9,8,1994,927,Connecticut
9,9,1994,812,Connecticut
9,10,1994,768,Connecticut
9,11,1994,790,Connecticut
9,12,1994,774,Connecticut
10,1,1994,16264,Delaware
10,2,1994,14681,Delaware
10,3,1994,16265,Delaware
10,4,1994,14785,Delaware
10,5,1994,15317,Delaware
10,6,1994,15152,Delaware
10,7,1994,15860,Delaware
10,8,1994,16770,Delaware
10,9,1994,16869,Delaware
10,10,1994,16582,Delaware
10,11,1994,15641,Delaware
10,12,1994,16468,Delaware
11,1,1994,9171,District Of Columbia
11,2,1994,8592,District Of Columbia
11,3,1994,9548,District Of Columbia
11,4,1994,8553,District Of Columbia
11,5,1994,8858,District Of Columbia
11,6,1994,8972,District Of Columbia
11,7,1994,9666,District Of Columbia
11,8,1994,9912,District Of Columbia
11,9,1994,9811,District Of Columbia
11,10,1994,9336,District Of Columbia
11,11,1994,9138,District Of Columbia
11,12,1994,9454,District Of Columbia
12,1,1994,1706,Florida
12,2,1994,1517,Florida
12,3,1994,1714,Florida
12,4,1994,1632,Florida
12,5,1994,1640,Florida
12,6,1994,1619,Florida
12,7,1994,1600,Florida
12,8,1994,1629,Florida
12,9,1994,1666,Florida
12,10,1994,1625,Florida
12,11,1994,1616,Florida
12,12,1994,1553,Florida
13,1,1994,1384,Georgia
13,2,1994,1248,Georgia
13,3,1994,1515,Georgia
13,4,1994,1510,Georgia
13,5,1994,1546,Georgia
13,6,1994,1598,Georgia
13,7,1994,1509,Georgia
13,8,1994,1454,Georgia
13,9,1994,1480,Georgia
13,10,1994,1442,Georgia
13,11,1994,1396,Georgia
13,12,1994,1444,Georgia
14,1,1994,15038,
14,2,1994,14455,
14,3,1994,16399,
14,4,1994,15097,
14,5,1994,15832,
14,6,1994,15957,
14,7,1994,17027,
14,8,1994,17169,
14,9,1994,15870,
14,10,1994,15662,
14,11,1994,15202,
14,12,1994,15549,
15,1,1994,6608,Hawaii
15,2,1994,6279,Hawaii
15,3,1994,7101,Hawaii
15,4,1994,6696,Hawaii
15,5,1994,6909,Hawaii
15,6,1994,6974,Hawaii
15,7,1994,7293,Hawaii
15,8,1994,7487,Hawaii
15,9,1994,7030,Hawaii
15,10,1994,6749,Hawaii
15,11,1994,6612,Hawaii
15,12,1994,6857,Hawaii
16,1,1994,2873,Idaho
16,2,1994,2853,Idaho
16,3,1994,3226,Idaho
16,4,1994,3145,Idaho
16,5,1994,3248,Idaho
16,6,1994,3044,Idaho
16,7,1994,3328,Idaho
16,8,1994,3169,Idaho
16,9,1994,3143,Idaho
16,10,1994,3055,Idaho
16,11,1994,2909,Idaho
16,12,1994,3086,Idaho
17,1,1994,2930,Illinois
17,2,1994,2861,Illinois
17,3,1994,3129,Illinois
17,4,1994,3032,Illinois
17,5,1994,3102,Illinois
17,6,1994,3187,Illinois
17,7,1994,3317,Illinois
17,8,1994,3280,Illinois
17,9,1994,3273,Illinois
17,10,1994,3038,Illinois
17,11,1994,3000,Illinois
17,12,1994,3230,Illinois
18,1,1994,4260,Indiana
18,2,1994,4062,Indiana
18,3,1994,4426,Indiana
18,4,1994,4025,Indiana
18,5,1994,4398,Indiana
18,6,1994,4336,Indiana
18,7,1994,4703,Indiana
18,8,1994,4773,Indiana
18,9,1994,4595,Indiana
18,10,1994,4538,Indiana
18,11,1994,4335,Indiana
18,12,1994,4532,Indiana
19,1,1994,5873,Iowa
19,2,1994,5109,Iowa
19,3,1994,5526,Iowa
19,4,1994,5094,Iowa
19,5,1994,5156,Iowa
19,6,1994,5281,Iowa
19,7,1994,5909,Iowa
19,8,1994,6147,Iowa
19,9,1994,6101,Iowa
19,10,1994,5833,Iowa
19,11,1994,5845,Iowa
19,12,1994,5943,Iowa
20,1,1994,1171,Kansas
20,2,1994,1134,Kansas
20,3,1994,1243,Kansas
20,4,1994,1218,Kansas
20,5,1994,1295,Kansas
20,6,1994,1257,Kansas
20,7,1994,1231,Kansas
20,8,1994,1267,Kansas
20,9,1994,1233,Kansas
20,10,1994,1215,Kansas
20,11,1994,1097,Kansas
20,12,1994,1080,Kansas
21,1,1994,5858,Kentucky
21,2,1994,5681,Kentucky
21,3,1994,6434,Kentucky
21,4,1994,6123,Kentucky
21,5,1994,6171,Kentucky
21,6,1994,6173,Kentucky
21,7,1994,6622,Kentucky
21,8,1994,6628,Kentucky
21,9,1994,6199,Kentucky
21,10,1994,6167,Kentucky
21,11,1994,5888,Kentucky
21,12,1994,6027,Kentucky
22,1,1994,6609,Louisiana
22,2,1994,6329,Louisiana
22,3,1994,7151,Louisiana
22,4,1994,7042,Louisiana
22,5,1994,7375,Louisiana
22,6,1994,7232,Louisiana
22,7,1994,7621,Louisiana
22,8,1994,7395,Louisiana
22,9,1994,6987,Louisiana
22,10,1994,7071,Louisiana
22,11,1994,6334,Louisiana
22,12,1994,6641,Louisiana
23,1,1994,10987,Maine
23,2,1994,10489,Maine
23,3,1994,12222,Maine
23,4,1994,11595,Maine
23,5,1994,12020,Maine
23,6,1994,11744,Maine
23,7,1994,12215,Maine
23,8,1994,12172,Maine
23,9,1994,11488,Maine
23,10,1994,11184,Maine
23,11,1994,10792,Maine
23,12,1994,11120,Maine
24,1,1994,4931,Maryland
24,2,1994,4815,Maryland
24,3,1994,5731,Maryland
24,4,1994,5447,Maryland
24,5,1994,5620,Maryland
24,6,1994,5688,Maryland
24,7,1994,5685,Maryland
24,8,1994,5544,Maryland
24,9,1994,5404,Maryland
24,10,1994,5259,Maryland
24,11,1994,4965,Maryland
24,12,1994,5216,Maryland
25,1,1994,3506,Massachusetts
25,2,1994,3264,Massachusetts
25,3,1994,3398,Massachusetts
25,4,1994,3003,Massachusetts
25,5,1994,3083,Massachusetts
25,6,1994,3401,Massachusetts
25,7,1994,3710,Massachusetts
25,8,1994,3976,Massachusetts
25,9,1994,3808,Massachusetts
25,10,1994,3555,Massachusetts
25,11,1994,3529,Massachusetts
25,12,1994,3721,Massachusetts
26,1,1994,5949,Michigan
26,2,1994,5650,Michigan
26,3,1994,6330,Michigan
26,4,1994,5838,Michigan
26,5,1994,6009,Michigan
26,6,1994,6323,Michigan
26,7,1994,6469,Michigan
26,8,1994,6660,Michigan
26,9,1994,6450,Michigan
26,10,1994,5876,Michigan
26,11,1994,5960,Michigan
26,12,1994,6029,Michigan
27,1,1994,854,Minnesota
27,2,1994,832,Minnesota
27,3,1994,987,Minnesota
27,4,1994,941,Minnesota
27,5,1994,1012,Minnesota
27,6,1994,997,Minnesota
27,7,1994,948,Minnesota
27,8,1994,948,Minnesota
27,9,1994,914,Minnesota
27,10,1994,903,Minnesota
27,11,1994,876,Minnesota
27,12,1994,855,Minnesota
28,1,1994,1811,Mississippi
28,2,1994,1680,Mississippi
28,3,1994,1970,Mississippi
28,4,1994,1959,Mississippi
28,5,1994,1951,Mississippi
28,6,1994,2002,Mississippi
28,7,1994,2084,Mississippi
28,8,1994,2115,Mississippi
28,9,1994,2044,Mississippi
28,10,1994,1823,Mississippi
28,11,1994,1907,Mississippi
28,12,1994,1810,Mississippi
29,1,1994,1904,Missouri
29,2,1994,1820,Missouri
29,3,1994,1960,Missouri
29,4,1994,1926,Missouri
29,5,1994,1955,Missouri
29,6,1994,1970,Missouri
29,7,1994,2031,Missouri
29,8,1994,2164,Missouri
29,9,1994,1978,Missouri
29,10,1994,2047,Missouri
29,11,1994,2053,Missouri
29,12,1994,2103,Missouri
30,1,1994,1132,Montana
30,2,1994,1106,Montana
30,3,1994,1277,Montana
30,4,1994,1300,Montana
30,5,1994,1357,Montana
30,6,1994,1310,Montana
30,7,1994,1400,Montana
30,8,1994,1315,Montana
30,9,1994,1319,Montana
30,10,1994,1237,Montana
30,11,1994,1186,Montana
30,12,1994,1167,Montana
31,1,1994,9429,Nebraska
31,2,1994,8909,Nebraska
31,3,1994,10185,Nebraska
31,4,1994,9652,Nebraska
31,5,1994,10009,Nebraska
31,6,1994,9790,Nebraska
31,7,1994,10531,Nebraska
31,8,1994,10220,Nebraska
31,9,1994,10060,Nebraska
31,10,1994,9961,Nebraska
31,11,1994,9336,Nebraska
31,12,1994,9419,Nebraska
32,1,1994,2217,Nevada
32,2,1994,2049,Nevada
32,3,1994,2403,Nevada
32,4,1994,2164,Nevada
32,5,1994,2349,Nevada
32,6,1994,2363,Nevada
32,7,1994,2418,Nevada
32,8,1994,2476,Nevada
32,9,1994,2379,Nevada
32,10,1994,2308,Nevada
32,11,1994,2206,Nevada
32,12,1994,2259,Nevada
33,1,1994,22574,New Hampshire
33,2,1994,21502,New Hampshire
33,3,1994,24306,New Hampshire
33,4,1994,22397,New Hampshire
33,5,1994,24009,New Hampshire
33,6,1994,23717,New Hampshire
33,7,1994,24797,New Hampshire
33,8,1994,24376,New Hampshire
33,9,1994,23692,New Hampshire
33,10,1994,22993,New Hampshire
33,11,1994,21633,New Hampshire
33,12,1994,22396,New Hampshire
34,1,1994,8477,New Jersey
34,2,1994,7857,New Jersey
34,3,1994,8541,New Jersey
34,4,1994,7920,New Jersey
34,5,1994,8220,New Jersey
34,6,1994,8259,New Jersey
34,7,1994,8780,New Jersey
34,8,1994,9155,New Jersey
34,9,1994,8992,New Jersey
34,10,1994,8505,New Jersey
34,11,1994,8151,New Jersey
34,12,1994,8563,New Jersey
35,1,1994,680,New Mexico
35,2,1994,656,New Mexico
35,3,1994,767,New Mexico
35,4,1994,708,New Mexico
35,5,1994,718,New Mexico
35,6,1994,734,New Mexico
35,7,1994,764,New Mexico
35,8,1994,778,New Mexico
35,9,1994,688,New Mexico
35,10,1994,729,New Mexico
35,11,1994,672,New Mexico
35,12,1994,690,New Mexico
36,1,1994,12318,New York
36,2,1994,11875,New York
36,3,1994,13633,New York
36,4,1994,12799,New York
36,5,1994,13177,New York
36,6,1994,13040,New York
36,7,1994,14101,New York
36,8,1994,13909,New York
36,9,1994,13175,New York
36,10,1994,12850,New York
36,11,1994,12328,New York
36,12,1994,12739,New York
37,1,1994,3823,North Carolina
37,2,1994,3492,North Carolina
37,3,1994,3918,North Carolina
37,4,1994,3666,North Carolina
37,5,1994,3637,North Carolina
37,6,1994,3943,North Carolina
37,7,1994,3908,North Carolina
37,8,1994,4180,North Carolina
37,9,1994,3980,North Carolina
37,10,1994,3758,North Carolina
37,11,1994,3586,North Carolina
37,12,1994,3812,North Carolina
38,1,1994,3236,North Dakota
38,2,1994,3099,North Dakota
38,3,1994,3616,North Dakota
38,4,1994,3441,North Dakota
38,5,1994,3694,North Dakota
38,6,1994,3547,North Dakota
38,7,1994,3684,North Dakota
38,8,1994,3656,North Dakota
38,9,1994,3465,North Dakota
38,10,1994,3514,North Dakota
38,11,1994,3397,North Dakota
38,12,1994,3488,North Dakota
39,1,1994,12749,Ohio
39,2,1994,12212,Ohio
39,3,1994,13580,Ohio
39,4,1994,12727,Ohio
39,5,1994,13342,Ohio
39,6,1994,13289,Ohio
39,7,1994,14076,Ohio
39,8,1994,13932,Ohio
39,9,1994,13325,Ohio
39,10,1994,12920,Ohio
39,11,1994,12469,Ohio
39,12,1994,12450,Ohio
40,1,1994,1134,Oklahoma
40,2,1994,998,Oklahoma
40,3,1994,1172,Oklahoma
40,4,1994,1205,Oklahoma
40,5,1994,1117,Oklahoma
40,6,1994,1181,Oklahoma
40,7,1994,1225,Oklahoma
40,8,1994,1134,Oklahoma
40,9,1994,1123,Oklahoma
40,10,1994,1112,Oklahoma
40,11,1994,1022,Oklahoma
40,12,1994,1043,Oklahoma
41,1,1994,4278,Oregon
41,2,1994,3971,Oregon
41,3,1994,4419,Oregon
41,4,1994,4066,Oregon
41,5,1994,4269,Oregon
41,6,1994,4284,Oregon
41,7,1994,4373,Oregon
41,8,1994,4715,Oregon
41,9,1994,4560,Oregon
41,10,1994,4371,Oregon
41,11,1994,4242,Oregon
41,12,1994,4495,Oregon
42,1,1994,841,Pennsylvania
42,2,1994,786,Pennsylvania
42,3,1994,931,Pennsylvania
42,4,1994,881,Pennsylvania
42,5,1994,934,Pennsylvania
42,6,1994,896,Pennsylvania
42,7,1994,892,Pennsylvania
42,8,1994,911,Pennsylvania
42,9,1994,880,Pennsylvania
42,10,1994,830,Pennsylvania
42,11,1994,841,Pennsylvania
42,12,1994,884,Pennsylvania
43,1,1994,5773,
43,2,1994,5553,
43,3,1994,6367,
43,4,1994,5672,
43,5,1994,5908,
43,6,1994,6150,
43,7,1994,6419,
43,8,1994,6620,
43,9,1994,6327,
43,10,1994,6145,
43,11,1994,5990,
43,12,1994,6267,
44,1,1994,26564,Rhode Island
44,2,1994,23929,Rhode Island
44,3,1994,26799,Rhode Island
44,4,1994,24546,Rhode Island
44,5,1994,25636,Rhode Island
44,6,1994,25935,Rhode Island
44,7,1994,27680,Rhode Island
44,8,1994,29363,Rhode Island
44,9,1994,28034,Rhode Island
44,10,1994,27502,Rhode Island
44,11,1994,27347,Rhode Island
44,12,1994,27779,Rhode Island
45,1,1994,2829,South Carolina
45,2,1994,2863,South Carolina
45,3,1994,3262,South Carolina
45,4,1994,3247,South Carolina
45,5,1994,3400,South Carolina
45,6,1994,3429,South Carolina
45,7,1994,3362,South Carolina
45,8,1994,3210,South Carolina
45,9,1994,3148,South Carolina
45,10,1994,3264,South Carolina
45,11,1994,3131,South Carolina
45,12,1994,3134,South Carolina
46,1,1994,580,South Dakota
46,2,1994,511,South Dakota
46,3,1994,611,South Dakota
46,4,1994,659,South Dakota
46,5,1994,640,South Dakota
46,6,1994,673,South Dakota
46,7,1994,718,South Dakota
46,8,1994,646,South Dakota
46,9,1994,630,South Dakota
46,10,1994,566,South Dakota
46,11,1994,585,South Dakota
46,12,1994,558,South Dakota
47,1,1994,7569,Tennessee
47,2,1994,7347,Tennessee
47,3,1994,8347,Tennessee
47,4,1994,7619,Tennessee
47,5,1994,8044,Tennessee
47,6,1994,7898,Tennessee
47,7,1994,8405,Tennessee
47,8,1994,8537,Tennessee
47,9,1994,8230,Tennessee
47,10,1994,7705,Tennessee
47,11,1994,7638,Tennessee
47,12,1994,7700,Tennessee
48,1,1994,6106,Texas
48,2,1994,5768,Texas
48,3,1994,6720,Texas
48,4,1994,6685,Texas
48,5,1994,6825,Texas
48,6,1994,6713,Texas
48,7,1994,6712,Texas
48,8,1994,6709,Texas
48,9,1994,6408,Texas
48,10,1994,6225,Texas
48,11,1994,6213,Texas
48,12,1994,6274,Texas
49,1,1994,1683,Utah
49,2,1994,1647,Utah
49,3,1994,1847,Utah
49,4,1994,1673,Utah
49,5,1994,1793,Utah
49,6,1994,1707,Utah
49,7,1994,1885,Utah
49,8,1994,1942,Utah
49,9,1994,1856,Utah
49,10,1994,1801,Utah
49,11,1994,1669,Utah
49,12,1994,1872,Utah
50,1,1994,5382,Vermont
50,2,1994,5208,Vermont
50,3,1994,6071,Vermont
50,4,1994,5747,Vermont
50,5,1994,6024,Vermont
50,6,1994,5861,Vermont
50,7,1994,5889,Vermont
50,8,1994,6196,Vermont
50,9,1994,5658,Vermont
50,10,1994,5494,Vermont
50,11,1994,5304,Vermont
50,12,1994,5448,Vermont
51,1,1994,483,Virginia
51,2,1994,509,Virginia
51,3,1994,614,Virginia
51,4,1994,571,Virginia
51,5,1994,542,Virginia
51,6,1994,523,Virginia
51,7,1994,588,Virginia
51,8,1994,543,Virginia
51,9,1994,536,Virginia
51,10,1994,520,Virginia
51,11,1994,494,Virginia
51,12,1994,505,Virginia
1,1,1995,4985,Alabama
1,2,1995,4574,Alabama
1,3,1995,5189,Alabama
1,4,1995,4594,Alabama
1,5,1995,5046,Alabama
1,6,1995,4874,Alabama
1,7,1995,5192,Alabama
1,8,1995,5603,Alabama
1,9,1995,5357,Alabama
1,10,1995,5067,Alabama
1,11,1995,4868,Alabama
1,12,1995,4980,Alabama
2,1,1995,811,Alaska
2,2,1995,741,Alaska
2,3,1995,910,Alaska
2,4,1995,849,Alaska
2,5,1995,909,Alaska
2,6,1995,914,Alaska
2,7,1995,863,Alaska
2,8,1995,911,Alaska
2,9,1995,904,Alaska
2,10,1995,836,Alaska
2,11,1995,757,Alaska
2,12,1995,839,Alaska
3,1,1995,5766,
3,2,1995,5461,
3,3,1995,6071,
3,4,1995,5478,
3,5,1995,5749,
3,6,1995,5601,
3,7,1995,6436,
3,8,1995,6710,
3,9,1995,6678,
3,10,1995,6338,
3,11,1995,6017,
3,12,1995,6158,
4,1,1995,2866,Arizona
4,2,1995,2663,Arizona
4,3,1995,2793,Arizona
4,4,1995,2718,Arizona
